"channel","beat","sample","rr_pre_ms","rr_post_ms","prematurity","compensatory","morph_corr","is_pvc"
1,1470,469012,1072.2222222222,1022.2222222222,1.152238806,1.1253731343,0.9959070575,FALSE
1,1471,469380,1022.2222222222,1052.7777777778,1.0985074627,1.1149253731,0.9926163533,FALSE
1,1472,469759,1052.7777777778,1061.1111111111,1.1313432836,1.1358208955,0.9863318243,FALSE
1,1473,470141,1061.1111111111,1066.6666666667,1.1402985075,1.1432835821,0.9891151474,FALSE
1,1474,470525,1066.6666666667,1108.3333333333,1.1462686567,1.1686567164,0.9921049586,FALSE
1,1475,470924,1108.3333333333,991.6666666667,1.1910447761,1.128358209,0.9933258904,FALSE
1,1476,471281,991.6666666667,975,1.0656716418,1.0567164179,0.9942916984,FALSE
1,1477,471632,975,1072.2222222222,1.047761194,1.1,0.9915053516,FALSE
1,1478,472018,1072.2222222222,1077.7777777778,1.152238806,1.1552238806,0.9905035837,FALSE
1,1479,472406,1077.7777777778,1033.3333333333,1.1582089552,1.1343283582,0.9943561181,FALSE
1,1480,472778,1033.3333333333,1066.6666666667,1.1104477612,1.128358209,0.9938597602,FALSE
1,1481,473162,1066.6666666667,1019.4444444444,1.1462686567,1.1208955224,0.9911392674,FALSE
1,1482,473529,1019.4444444444,1013.8888888889,1.0955223881,1.0925373134,0.994449542,FALSE
1,1483,473894,1013.8888888889,961.1111111111,1.0895522388,1.0611940299,0.9798460197,FALSE
1,1484,474240,961.1111111111,991.6666666667,1.0328358209,1.0492537313,0.9960426199,FALSE
1,1485,474597,991.6666666667,1086.1111111111,1.0656716418,1.1164179104,0.9874328489,FALSE
1,1486,474988,1086.1111111111,1161.1111111111,1.1671641791,1.2074626866,0.9927387974,FALSE
1,1487,475406,1161.1111111111,1130.5555555556,1.247761194,1.2313432836,0.9939266039,FALSE
1,1488,475813,1130.5555555556,1105.5555555556,1.2149253731,1.2014925373,0.98739967,FALSE
1,1489,476211,1105.5555555556,1108.3333333333,1.1880597015,1.1895522388,0.9952335525,FALSE
1,1490,476610,1108.3333333333,1116.6666666667,1.1910447761,1.1955223881,0.995507118,FALSE
1,1491,477012,1116.6666666667,1125,1.2,1.2044776119,0.9940008616,FALSE
1,1492,477417,1125,1094.4444444444,1.2089552239,1.1925373134,0.9671594191,FALSE
1,1493,477811,1094.4444444444,1044.4444444444,1.176119403,1.1492537313,0.9903012664,FALSE
1,1494,478187,1044.4444444444,1008.3333333333,1.1223880597,1.1029850746,0.9903555413,FALSE
1,1495,478550,1008.3333333333,1105.5555555556,1.0835820896,1.1358208955,0.9892795359,FALSE
1,1496,478948,1105.5555555556,1119.4444444444,1.1880597015,1.1955223881,0.9824041384,FALSE
1,1497,479351,1119.4444444444,1086.1111111111,1.2029850746,1.1850746269,0.9956984743,FALSE
1,1498,479742,1086.1111111111,1155.5555555556,1.1671641791,1.2044776119,0.9906262307,FALSE
1,1499,480158,1155.5555555556,1022.2222222222,1.2417910448,1.1701492537,0.9820440472,FALSE
1,1500,480526,1022.2222222222,1016.6666666667,1.0985074627,1.0955223881,0.9832492615,FALSE
1,1501,480892,1016.6666666667,1075,1.0925373134,1.123880597,0.9949380004,FALSE
1,1502,481279,1075,1127.7777777778,1.1552238806,1.1835820896,0.9947940547,FALSE
1,1503,481685,1127.7777777778,1155.5555555556,1.2119402985,1.2268656716,0.9761727627,FALSE
1,1504,482101,1155.5555555556,1013.8888888889,1.2417910448,1.1656716418,0.9946141071,FALSE
1,1505,482466,1013.8888888889,1086.1111111111,1.0895522388,1.128358209,0.993979149,FALSE
1,1506,482857,1086.1111111111,1086.1111111111,1.1671641791,1.1671641791,0.9899193266,FALSE
1,1507,483248,1086.1111111111,1136.1111111111,1.1671641791,1.1940298507,0.9903909377,FALSE
1,1508,483657,1136.1111111111,1022.2222222222,1.2208955224,1.1597014925,0.9655836471,FALSE
1,1509,484025,1022.2222222222,1008.3333333333,1.0985074627,1.0910447761,0.9774018912,FALSE
1,1510,484388,1008.3333333333,1019.4444444444,1.0835820896,1.0895522388,0.9892472441,FALSE
1,1511,484755,1019.4444444444,1000,1.0955223881,1.0850746269,0.9915826947,FALSE
1,1512,485115,1000,936.1111111111,1.0746268657,1.0402985075,0.9870982007,FALSE
1,1513,485452,936.1111111111,1008.3333333333,1.0059701493,1.0447761194,0.9733182037,FALSE
1,1514,485815,1008.3333333333,1077.7777777778,1.0835820896,1.1208955224,0.974630737,FALSE
1,1515,486203,1077.7777777778,1036.1111111111,1.1582089552,1.1358208955,0.9673009846,FALSE
1,1516,486576,1036.1111111111,961.1111111111,1.1134328358,1.0731343284,0.9869921554,FALSE
1,1517,486922,961.1111111111,1000,1.0328358209,1.0537313433,0.9891325065,FALSE
1,1518,487282,1000,975,1.0746268657,1.0611940299,0.9864929013,FALSE
1,1519,487633,975,1122.2222222222,1.047761194,1.1268656716,0.9836078478,FALSE
1,1520,488037,1122.2222222222,1022.2222222222,1.2059701493,1.152238806,0.9868002235,FALSE
1,1521,488405,1022.2222222222,1036.1111111111,1.0985074627,1.1059701493,0.9911841626,FALSE
1,1522,488778,1036.1111111111,1058.3333333333,1.1134328358,1.1253731343,0.9942384677,FALSE
1,1523,489159,1058.3333333333,991.6666666667,1.1373134328,1.1014925373,0.9712222815,FALSE
1,1524,489516,991.6666666667,1077.7777777778,1.0656716418,1.1119402985,0.9966821495,FALSE
1,1525,489904,1077.7777777778,1094.4444444444,1.1582089552,1.1671641791,0.9898521349,FALSE
1,1526,490298,1094.4444444444,1002.7777777778,1.176119403,1.1268656716,0.9889608682,FALSE
1,1527,490659,1002.7777777778,969.4444444444,1.0776119403,1.0597014925,0.9949299162,FALSE
1,1528,491008,969.4444444444,994.4444444444,1.0417910448,1.0552238806,0.9878623001,FALSE
1,1529,491366,994.4444444444,1000,1.0686567164,1.071641791,0.9895510375,FALSE
1,1530,491726,1000,1055.5555555556,1.0746268657,1.1044776119,0.9977399643,FALSE
1,1531,492106,1055.5555555556,1091.6666666667,1.1343283582,1.1537313433,0.979653777,FALSE
1,1532,492499,1091.6666666667,1063.8888888889,1.1731343284,1.1582089552,0.9906150268,FALSE
1,1533,492882,1063.8888888889,1002.7777777778,1.1432835821,1.1104477612,0.9855251321,FALSE
1,1534,493243,1002.7777777778,941.6666666667,1.0776119403,1.0447761194,0.9891722583,FALSE
1,1535,493582,941.6666666667,969.4444444444,1.0119402985,1.0268656716,0.9950073104,FALSE
1,1536,493931,969.4444444444,1000,1.0417910448,1.0582089552,0.9955420652,FALSE
1,1537,494291,1000,1041.6666666667,1.0746268657,1.0970149254,0.9957825419,FALSE
1,1538,494666,1041.6666666667,1083.3333333333,1.1194029851,1.1417910448,0.9945529544,FALSE
1,1539,495056,1083.3333333333,991.6666666667,1.1641791045,1.1149253731,0.996667629,FALSE
1,1540,495413,991.6666666667,1000,1.0656716418,1.0701492537,0.9909624799,FALSE
1,1541,495773,1000,1055.5555555556,1.0746268657,1.1044776119,0.9868130124,FALSE
1,1542,496153,1055.5555555556,1069.4444444444,1.1343283582,1.1417910448,0.9914977915,FALSE
1,1543,496538,1069.4444444444,1088.8888888889,1.1492537313,1.1597014925,0.99616257,FALSE
1,1544,496930,1088.8888888889,1066.6666666667,1.1701492537,1.1582089552,0.9958045499,FALSE
1,1545,497314,1066.6666666667,994.4444444444,1.1462686567,1.1074626866,0.9848635251,FALSE
1,1546,497672,994.4444444444,955.5555555556,1.0686567164,1.047761194,0.9858993935,FALSE
1,1547,498016,955.5555555556,941.6666666667,1.0268656716,1.0194029851,0.981761714,FALSE
1,1548,498355,941.6666666667,988.8888888889,1.0119402985,1.0373134328,0.9946327399,FALSE
1,1549,498711,988.8888888889,983.3333333333,1.0626865672,1.0597014925,0.9917123217,FALSE
1,1550,499065,983.3333333333,1016.6666666667,1.0567164179,1.0746268657,0.9900989837,FALSE
1,1551,499431,1016.6666666667,1008.3333333333,1.0925373134,1.0880597015,0.9928616002,FALSE
1,1552,499794,1008.3333333333,944.4444444444,1.0835820896,1.0492537313,0.9947376415,FALSE
1,1553,500134,944.4444444444,1013.8888888889,1.0149253731,1.052238806,0.9707359757,FALSE
1,1554,500499,1013.8888888889,1100,1.0895522388,1.1358208955,0.9941037351,FALSE
1,1555,500895,1100,1041.6666666667,1.1820895522,1.1507462687,0.9832101935,FALSE
1,1556,501270,1041.6666666667,1050,1.1194029851,1.123880597,0.9933822709,FALSE
1,1557,501648,1050,1000,1.128358209,1.1014925373,0.9953864781,FALSE
1,1558,502008,1000,958.3333333333,1.0746268657,1.052238806,0.9910998108,FALSE
1,1559,502353,958.3333333333,1025,1.0298507463,1.0656716418,0.9868807589,FALSE
1,1560,502722,1025,1113.8888888889,1.1014925373,1.1492537313,0.9923281573,FALSE
1,1561,503123,1113.8888888889,1116.6666666667,1.1970149254,1.1985074627,0.9945240046,FALSE
1,1562,503525,1116.6666666667,1097.2222222222,1.2,1.1895522388,0.9930017873,FALSE
1,1563,503920,1097.2222222222,1041.6666666667,1.1791044776,1.1492537313,0.9881853643,FALSE
1,1564,504295,1041.6666666667,1130.5555555556,1.1194029851,1.1671641791,0.9941012032,FALSE
1,1565,504702,1130.5555555556,1133.3333333333,1.2149253731,1.2164179104,0.9897870612,FALSE
1,1566,505110,1133.3333333333,1136.1111111111,1.2179104478,1.2194029851,0.9949972939,FALSE
1,1567,505519,1136.1111111111,1102.7777777778,1.2208955224,1.2029850746,0.9891257522,FALSE
1,1568,505916,1102.7777777778,1022.2222222222,1.1850746269,1.1417910448,0.9901640984,FALSE
1,1569,506284,1022.2222222222,1038.8888888889,1.0985074627,1.1074626866,0.9847462963,FALSE
1,1570,506658,1038.8888888889,1061.1111111111,1.1164179104,1.128358209,0.9691873684,FALSE
1,1571,507040,1061.1111111111,1108.3333333333,1.1402985075,1.1656716418,0.9949167938,FALSE
1,1572,507439,1108.3333333333,1172.2222222222,1.1910447761,1.2253731343,0.9775975609,FALSE
1,1573,507861,1172.2222222222,1061.1111111111,1.2597014925,1.2,0.9894202121,FALSE
1,1574,508243,1061.1111111111,1086.1111111111,1.1402985075,1.1537313433,0.9907674867,FALSE
1,1575,508634,1086.1111111111,1066.6666666667,1.1671641791,1.1567164179,0.9846335871,FALSE
1,1576,509018,1066.6666666667,1105.5555555556,1.1462686567,1.1671641791,0.993436071,FALSE
1,1577,509416,1105.5555555556,1150,1.1880597015,1.2119402985,0.9939670397,FALSE
1,1578,509830,1150,1080.5555555556,1.2358208955,1.1985074627,0.9928233177,FALSE
1,1579,510219,1080.5555555556,1069.4444444444,1.1611940299,1.1552238806,0.9935030868,FALSE
1,1580,510604,1069.4444444444,975,1.1492537313,1.0985074627,0.9925905198,FALSE
1,1581,510955,975,1094.4444444444,1.047761194,1.1119402985,0.9926361117,FALSE
1,1582,511349,1094.4444444444,1113.8888888889,1.176119403,1.1865671642,0.9807264273,FALSE
1,1583,511750,1113.8888888889,1047.2222222222,1.1970149254,1.1611940299,0.9949536803,FALSE
1,1584,512127,1047.2222222222,966.6666666667,1.1253731343,1.0820895522,0.9931055024,FALSE
1,1585,512475,966.6666666667,872.2222222222,1.0388059701,0.9880597015,0.9800342809,FALSE
1,1586,512789,872.2222222222,863.8888888889,0.9373134328,0.9328358209,0.9870434539,FALSE
1,1587,513100,863.8888888889,841.6666666667,0.928358209,0.9164179104,0.9633770533,FALSE
1,1588,513403,841.6666666667,886.1111111111,0.9044776119,0.928358209,0.9967183231,FALSE
1,1589,513722,886.1111111111,877.7777777778,0.952238806,0.947761194,0.9949947595,FALSE
1,1590,514038,877.7777777778,833.3333333333,0.9432835821,0.9194029851,0.9909053458,FALSE
1,1591,514338,833.3333333333,830.5555555556,0.8955223881,0.8940298507,0.9894417928,FALSE
1,1592,514637,830.5555555556,813.8888888889,0.8925373134,0.8835820896,0.9896530575,FALSE
1,1593,514930,813.8888888889,836.1111111111,0.8746268657,0.8865671642,0.9714147174,FALSE
1,1594,515231,836.1111111111,838.8888888889,0.8985074627,0.9,0.9811326585,FALSE
1,1595,515533,838.8888888889,863.8888888889,0.9014925373,0.9149253731,0.9762157461,FALSE
1,1596,515844,863.8888888889,841.6666666667,0.928358209,0.9164179104,0.9970991339,FALSE
1,1597,516147,841.6666666667,852.7777777778,0.9044776119,0.9104477612,0.9911775426,FALSE
1,1598,516454,852.7777777778,908.3333333333,0.9164179104,0.9462686567,0.9966108106,FALSE
1,1599,516781,908.3333333333,516.6666666667,0.976119403,0.7656716418,0.9873543672,FALSE
1,1600,516967,516.6666666667,1186.1111111111,0.5552238806,0.9149253731,0.7314558376,TRUE
1,1601,517394,1186.1111111111,875,1.2746268657,1.1074626866,0.9874726617,FALSE
1,1602,517709,875,538.8888888889,0.9402985075,0.7597014925,0.9875468516,FALSE
1,1603,517903,538.8888888889,1283.3333333333,0.5791044776,0.9791044776,0.7477503499,TRUE
1,1604,518365,1283.3333333333,966.6666666667,1.3791044776,1.2089552239,0.978898705,FALSE
1,1605,518713,966.6666666667,522.2222222222,1.0388059701,0.8,0.9922671144,FALSE
1,1606,518901,522.2222222222,1188.8888888889,0.5611940299,0.9194029851,0.7403182813,TRUE
1,1607,519329,1188.8888888889,513.8888888889,1.2776119403,0.9149253731,0.9759477156,FALSE
1,1608,519514,513.8888888889,1211.1111111111,0.552238806,0.9268656716,0.6435055619,TRUE
1,1609,519950,1211.1111111111,802.7777777778,1.3014925373,1.0820895522,0.9952074888,FALSE
1,1610,520239,802.7777777778,983.3333333333,0.8626865672,0.9597014925,-0.1411154457,FALSE
1,1611,520593,983.3333333333,530.5555555556,1.0567164179,0.8134328358,0.9980143377,FALSE
1,1612,520784,530.5555555556,1741.6666666667,0.5701492537,1.2208955224,0.7323959038,TRUE
1,1613,521411,1741.6666666667,475,1.871641791,1.1910447761,0.9921888661,FALSE
1,1614,521582,475,1269.4444444444,0.5104477612,0.9373134328,0.7336628892,TRUE
1,1615,522039,1269.4444444444,511.1111111111,1.3641791045,0.9567164179,0.9987792181,FALSE
1,1616,522223,511.1111111111,1305.5555555556,0.5492537313,0.976119403,0.7099035351,TRUE
1,1617,522693,1305.5555555556,538.8888888889,1.4029850746,0.9910447761,0.9975772297,FALSE
1,1618,522887,538.8888888889,1261.1111111111,0.5791044776,0.9671641791,0.6885461127,TRUE
1,1619,523341,1261.1111111111,475,1.3552238806,0.9328358209,0.9925873651,FALSE
1,1620,523512,475,1169.4444444444,0.5104477612,0.8835820896,0.7154212917,TRUE
1,1621,523933,1169.4444444444,494.4444444444,1.2567164179,0.8940298507,0.9964008596,FALSE
1,1622,524111,494.4444444444,1344.4444444444,0.5313432836,0.9880597015,0.6988290809,TRUE
1,1623,524595,1344.4444444444,547.2222222222,1.4447761194,1.0164179104,0.9886074403,FALSE
1,1624,524792,547.2222222222,1283.3333333333,0.5880597015,0.9835820896,0.8279806373,TRUE
1,1625,525254,1283.3333333333,508.3333333333,1.3791044776,0.9626865672,0.9898194413,FALSE
1,1626,525437,508.3333333333,1247.2222222222,0.5462686567,0.9432835821,0.8290462528,TRUE
1,1627,525886,1247.2222222222,486.1111111111,1.3402985075,0.9313432836,0.9947223133,FALSE
1,1628,526061,486.1111111111,1269.4444444444,0.5223880597,0.9432835821,0.8448506641,TRUE
1,1629,526518,1269.4444444444,533.3333333333,1.3641791045,0.9686567164,0.9851157023,FALSE
1,1630,526710,533.3333333333,1308.3333333333,0.5731343284,0.9895522388,0.8219310503,TRUE
1,1631,527181,1308.3333333333,530.5555555556,1.4059701493,0.9880597015,0.9862292167,FALSE
1,1632,527372,530.5555555556,1188.8888888889,0.5701492537,0.923880597,0.8031276437,TRUE
1,1633,527800,1188.8888888889,486.1111111111,1.2776119403,0.9,0.9662523006,FALSE
1,1634,527975,486.1111111111,1133.3333333333,0.5223880597,0.8701492537,0.8057843764,TRUE
1,1635,528383,1133.3333333333,502.7777777778,1.2179104478,0.8791044776,0.9856918266,FALSE
1,1636,528564,502.7777777778,1266.6666666667,0.5402985075,0.9507462687,0.7923652164,TRUE
1,1637,529020,1266.6666666667,527.7777777778,1.3611940299,0.9641791045,0.9851188153,FALSE
1,1638,529210,527.7777777778,1288.8888888889,0.5671641791,0.976119403,0.8285273965,TRUE
1,1639,529674,1288.8888888889,483.3333333333,1.3850746269,0.952238806,0.9517644623,FALSE
1,1640,529848,483.3333333333,1216.6666666667,0.5194029851,0.9134328358,0.8175855013,TRUE
1,1641,530286,1216.6666666667,486.1111111111,1.3074626866,0.9149253731,0.988096687,FALSE
1,1642,530461,486.1111111111,1286.1111111111,0.5223880597,0.952238806,0.8266445187,TRUE
1,1643,530924,1286.1111111111,533.3333333333,1.3820895522,0.9776119403,0.9889090345,FALSE
1,1644,531116,533.3333333333,1322.2222222222,0.5731343284,0.9970149254,0.8123583942,TRUE
1,1645,531592,1322.2222222222,522.2222222222,1.4208955224,0.9910447761,0.9821792736,FALSE
1,1646,531780,522.2222222222,1233.3333333333,0.5611940299,0.9432835821,0.8002570446,TRUE
1,1647,532224,1233.3333333333,483.3333333333,1.3253731343,0.9223880597,0.9964742302,FALSE
1,1648,532398,483.3333333333,1147.2222222222,0.5194029851,0.876119403,0.8327861935,TRUE
1,1649,532811,1147.2222222222,519.4444444444,1.2328358209,0.8955223881,0.9940840374,FALSE
1,1650,532998,519.4444444444,1250,0.5582089552,0.9507462687,0.7192441041,TRUE
1,1651,533448,1250,522.2222222222,1.3432835821,0.952238806,0.9872669168,FALSE
1,1652,533636,522.2222222222,1211.1111111111,0.5611940299,0.9313432836,0.7895073953,TRUE
1,1653,534072,1211.1111111111,486.1111111111,1.3014925373,0.9119402985,0.9972331235,FALSE
1,1654,534247,486.1111111111,1080.5555555556,0.5223880597,0.8417910448,0.8356784804,TRUE
1,1655,534636,1080.5555555556,500,1.1611940299,0.8492537313,0.9751429348,FALSE
1,1656,534816,500,1230.5555555556,0.5373134328,0.9298507463,0.7040985128,TRUE
1,1657,535259,1230.5555555556,508.3333333333,1.3223880597,0.9343283582,0.9864044017,FALSE
1,1658,535442,508.3333333333,1283.3333333333,0.5462686567,0.9626865672,0.8192585321,TRUE
1,1659,535904,1283.3333333333,511.1111111111,1.3791044776,0.9641791045,0.9931847527,FALSE
1,1660,536088,511.1111111111,1200,0.5492537313,0.9194029851,0.8462667956,TRUE
1,1661,536520,1200,744.4444444444,1.2895522388,1.0447761194,0.9937551819,FALSE
1,1662,536788,744.4444444444,1033.3333333333,0.8,0.9552238806,0.1894293981,TRUE
1,1663,537160,1033.3333333333,758.3333333333,1.1104477612,0.9626865672,0.9964962085,FALSE
1,1664,537433,758.3333333333,1086.1111111111,0.8149253731,0.9910447761,0.0208125973,TRUE
1,1665,537824,1086.1111111111,536.1111111111,1.1671641791,0.871641791,0.9921096718,FALSE
1,1666,538017,536.1111111111,1225,0.576119403,0.9462686567,0.7468177923,TRUE
1,1667,538458,1225,500,1.3164179104,0.9268656716,0.99677539,FALSE
1,1668,538638,500,1188.8888888889,0.5373134328,0.9074626866,0.8175827673,TRUE
1,1669,539066,1188.8888888889,741.6666666667,1.2776119403,1.0373134328,0.9973134725,FALSE
1,1670,539333,741.6666666667,1030.5555555556,0.7970149254,0.952238806,0.0102911639,TRUE
1,1671,539704,1030.5555555556,927.7777777778,1.1074626866,1.052238806,0.9979817171,FALSE
1,1672,540038,927.7777777778,786.1111111111,0.9970149254,0.9208955224,0.9955870057,FALSE
1,1673,540321,786.1111111111,280.5555555556,0.8447761194,0.5731343284,0.0096319432,TRUE
1,1674,540422,280.5555555556,1247.2222222222,0.3014925373,0.8208955224,0.6813774222,TRUE
1,1675,540871,1247.2222222222,730.5555555556,1.3402985075,1.0626865672,0.9897245802,FALSE
1,1676,541134,730.5555555556,991.6666666667,0.7850746269,0.9253731343,0.4737192993,TRUE
1,1677,541491,991.6666666667,891.6666666667,1.0656716418,1.0119402985,0.9904778408,FALSE
1,1678,541812,891.6666666667,797.2222222222,0.9582089552,0.9074626866,0.9824679819,FALSE
1,1679,542099,797.2222222222,258.3333333333,0.8567164179,0.5671641791,-0.0506907351,FALSE
1,1680,542192,258.3333333333,1305.5555555556,0.2776119403,0.8402985075,0.7304155126,TRUE
1,1681,542662,1305.5555555556,730.5555555556,1.4029850746,1.0940298507,0.9939392288,FALSE
1,1682,542925,730.5555555556,975,0.7850746269,0.9164179104,0.3788797613,TRUE
1,1683,543276,975,733.3333333333,1.047761194,0.9179104478,0.9742197117,FALSE
1,1684,543540,733.3333333333,1019.4444444444,0.7880597015,0.9417910448,0.2312602844,TRUE
1,1685,543907,1019.4444444444,569.4444444444,1.0955223881,0.8537313433,0.9873279303,FALSE
1,1686,544112,569.4444444444,1280.5555555556,0.6119402985,0.9940298507,0.6898740304,TRUE
1,1687,544573,1280.5555555556,761.1111111111,1.376119403,1.0970149254,0.9847331368,FALSE
1,1688,544847,761.1111111111,972.2222222222,0.8179104478,0.9313432836,0.1975411212,TRUE
1,1689,545197,972.2222222222,491.6666666667,1.0447761194,0.7865671642,0.9847437734,FALSE
1,1690,545374,491.6666666667,1155.5555555556,0.528358209,0.8850746269,0.8167112772,TRUE
1,1691,545790,1155.5555555556,544.4444444444,1.2417910448,0.9134328358,0.990117634,FALSE
1,1692,545986,544.4444444444,497.2222222222,0.5850746269,0.5597014925,0.7851974519,TRUE
1,1693,546165,497.2222222222,1297.2222222222,0.5343283582,0.9641791045,0.7700028539,TRUE
1,1694,546632,1297.2222222222,505.5555555556,1.3940298507,0.9686567164,0.9962410887,FALSE
