epoch,start_sec,expert_stage,pred_stage,rel_delta,rel_theta,rel_alpha,rel_sigma,rel_beta
2203,66060.0,W,N3,0.790956,0.102133,0.040303,0.018515,0.048093
2204,66090.0,W,N3,0.881689,0.039925,0.02397,0.018331,0.036085
2205,66120.0,W,N3,0.868783,0.061587,0.023459,0.013848,0.032324
2206,66150.0,W,N3,0.720985,0.092175,0.055055,0.029565,0.10222
2207,66180.0,W,N3,0.901992,0.058088,0.015366,0.006379,0.018175
2208,66210.0,W,N3,0.888283,0.065911,0.018612,0.007267,0.019927
2209,66240.0,W,N3,0.880123,0.053287,0.022309,0.014324,0.029957
2210,66270.0,W,N3,0.840484,0.065347,0.030099,0.017768,0.046302
2211,66300.0,W,N3,0.810226,0.08682,0.036887,0.020997,0.04507
2212,66330.0,W,N1,0.832595,0.073044,0.029617,0.019229,0.045515
2213,66360.0,W,N3,0.899955,0.049981,0.017243,0.009885,0.022937
2214,66390.0,W,N3,0.90909,0.038104,0.016359,0.010295,0.026152
2215,66420.0,W,N3,0.795397,0.089122,0.040347,0.02456,0.050573
2216,66450.0,W,N3,0.880785,0.058688,0.021762,0.010704,0.02806
2217,66480.0,W,N3,0.873417,0.054202,0.025169,0.01396,0.033252
2218,66510.0,W,N1,0.841451,0.105358,0.024087,0.009011,0.020093
2219,66540.0,W,N3,0.923616,0.048347,0.013449,0.005001,0.009587
2220,66570.0,W,N3,0.904566,0.053936,0.018502,0.007391,0.015604
2221,66600.0,W,N3,0.813918,0.081766,0.040814,0.015963,0.047539
2222,66630.0,W,N3,0.872944,0.052201,0.028618,0.011371,0.034867
2223,66660.0,W,N3,0.857354,0.073474,0.026536,0.011897,0.030739
2224,66690.0,W,N3,0.896365,0.070879,0.015929,0.005096,0.011732
2225,66720.0,W,N3,0.883401,0.079723,0.016499,0.005206,0.015171
2226,66750.0,W,N1,0.820944,0.103321,0.028597,0.014923,0.032216
2227,66780.0,W,N3,0.862273,0.055027,0.031465,0.014763,0.036472
2228,66810.0,W,N3,0.83594,0.077334,0.031863,0.013562,0.041301
2229,66840.0,W,N3,0.87083,0.068317,0.023191,0.010181,0.027481
2230,66870.0,W,N3,0.837291,0.102058,0.024464,0.01082,0.025367
2231,66900.0,W,N3,0.833937,0.085608,0.026625,0.015527,0.038303
2232,66930.0,W,N3,0.844959,0.093551,0.022015,0.011101,0.028374
2233,66960.0,W,N3,0.87416,0.079086,0.021935,0.008308,0.016512
2234,66990.0,W,N3,0.83218,0.097211,0.028832,0.013048,0.028729
2235,67020.0,W,N3,0.870879,0.079329,0.021661,0.009339,0.018792
2236,67050.0,W,N3,0.855715,0.092387,0.019574,0.009902,0.022422
2237,67080.0,W,N3,0.889232,0.049772,0.022794,0.011682,0.02652
2238,67110.0,W,N3,0.90609,0.051014,0.014404,0.008425,0.020067
2239,67140.0,W,N3,0.832475,0.104161,0.023891,0.011272,0.028201
2240,67170.0,W,N3,0.842098,0.091459,0.023416,0.012298,0.030729
2241,67200.0,W,N3,0.847318,0.091418,0.024648,0.009517,0.027099
2242,67230.0,W,N3,0.910045,0.052237,0.015203,0.006635,0.015879
2243,67260.0,W,N3,0.898988,0.052122,0.019334,0.008097,0.02146
2244,67290.0,W,N3,0.90295,0.061211,0.014035,0.006675,0.015129
2245,67320.0,W,N3,0.868607,0.066676,0.023206,0.013064,0.028447
2246,67350.0,W,N3,0.863834,0.056806,0.025905,0.015998,0.037456
2247,67380.0,W,N3,0.864653,0.053475,0.024178,0.012761,0.044933
2248,67410.0,W,N3,0.832002,0.074498,0.024872,0.018755,0.049873
2249,67440.0,W,N3,0.847529,0.054717,0.027552,0.019139,0.051063
2250,67470.0,W,N3,0.908079,0.040937,0.021075,0.008674,0.021235
2251,67500.0,W,N3,0.895763,0.048938,0.019494,0.009093,0.026713
2252,67530.0,W,N3,0.885112,0.056801,0.020583,0.011263,0.026242
2253,67560.0,W,N3,0.886571,0.062303,0.019676,0.009822,0.021627
2254,67590.0,W,N1,0.815786,0.093097,0.034354,0.01534,0.041423
2255,67620.0,W,N3,0.848758,0.078283,0.025522,0.012585,0.034852
2256,67650.0,W,N3,0.914055,0.043349,0.016826,0.007549,0.018221
2257,67680.0,W,N3,0.906787,0.039526,0.018945,0.010733,0.024009
2258,67710.0,W,N3,0.902374,0.054157,0.015569,0.006972,0.020928
2259,67740.0,W,N1,0.782779,0.10934,0.040407,0.01855,0.048924
2260,67770.0,W,N3,0.732465,0.115925,0.061422,0.023355,0.066833
2261,67800.0,W,N3,0.893989,0.05767,0.019583,0.008188,0.02057
2262,67830.0,W,N3,0.896134,0.059196,0.017258,0.00718,0.020232
2263,67860.0,W,N3,0.854311,0.075367,0.026609,0.011462,0.032251
2264,67890.0,W,N3,0.889112,0.072819,0.017731,0.005646,0.014692
2265,67920.0,W,N1,0.90362,0.052374,0.018266,0.008267,0.017472
2266,67950.0,W,N3,0.877599,0.064409,0.022329,0.010222,0.025441
2267,67980.0,W,N3,0.813148,0.097655,0.028608,0.015077,0.045512
2268,68010.0,W,N3,0.747363,0.100515,0.041016,0.027107,0.083999
2269,68040.0,W,N3,0.754384,0.103717,0.040527,0.025402,0.075969
2270,68070.0,W,N3,0.747138,0.09803,0.049834,0.029319,0.075679
2271,68100.0,W,N3,0.864995,0.072416,0.023666,0.012809,0.026114
2272,68130.0,W,N3,0.899784,0.065015,0.015365,0.005795,0.01404
2273,68160.0,W,N1,0.906465,0.053208,0.018374,0.00696,0.014993
2274,68190.0,W,N3,0.89146,0.060445,0.018252,0.008554,0.02129
2275,68220.0,W,N3,0.838329,0.057439,0.033821,0.019337,0.051074
2276,68250.0,W,N1,0.706548,0.108838,0.059429,0.030882,0.094303
2277,68280.0,W,N3,0.828502,0.073598,0.032525,0.014036,0.05134
2278,68310.0,W,N3,0.763781,0.09638,0.039122,0.025076,0.075641
2279,68340.0,W,N3,0.862584,0.047127,0.026091,0.019021,0.045177
2280,68370.0,W,N3,0.907445,0.045565,0.020157,0.007324,0.01951
2281,68400.0,W,N3,0.855815,0.063084,0.026119,0.015052,0.03993
2282,68430.0,W,N3,0.912586,0.04946,0.01349,0.008317,0.016147
2283,68460.0,W,N3,0.843413,0.058473,0.033274,0.019932,0.044909
2284,68490.0,W,N3,0.85445,0.066648,0.026491,0.016222,0.036189
2285,68520.0,W,N3,0.870389,0.082731,0.022121,0.008272,0.016487
2286,68550.0,W,N3,0.900768,0.060332,0.016784,0.007253,0.014863
2287,68580.0,W,N3,0.880959,0.075002,0.020326,0.007422,0.01629
2288,68610.0,W,N3,0.902682,0.049568,0.015162,0.009229,0.023358
2289,68640.0,W,N3,0.891556,0.059931,0.016967,0.009308,0.022239
2290,68670.0,W,N1,0.840384,0.072861,0.028642,0.017319,0.040793
2291,68700.0,W,N3,0.866262,0.059944,0.021728,0.012311,0.039755
2292,68730.0,W,N3,0.83763,0.070661,0.029682,0.016562,0.045466
2293,68760.0,W,N3,0.860524,0.065844,0.022955,0.013463,0.037215
2294,68790.0,W,N3,0.727055,0.10542,0.056937,0.026549,0.084039
2295,68820.0,W,N3,0.877045,0.057076,0.02179,0.012336,0.031754
2296,68850.0,W,N3,0.89586,0.048629,0.021294,0.010705,0.023512
2297,68880.0,W,N3,0.894323,0.054452,0.019024,0.009386,0.022816
2298,68910.0,W,N3,0.881545,0.058709,0.020008,0.011449,0.028289
2299,68940.0,W,N3,0.913854,0.045696,0.015479,0.006902,0.018069
2300,68970.0,W,N3,0.889428,0.054758,0.018003,0.009087,0.028723
2301,69000.0,W,N3,0.901557,0.055313,0.017675,0.008138,0.017316
2302,69030.0,W,N3,0.905334,0.045335,0.019587,0.00925,0.020494
2303,69060.0,W,N3,0.832046,0.080822,0.029845,0.01598,0.041306
2304,69090.0,W,N3,0.894197,0.047254,0.018381,0.011282,0.028887
2305,69120.0,W,N3,0.846776,0.095945,0.022914,0.010456,0.023909
2306,69150.0,W,N3,0.868497,0.077779,0.020331,0.00975,0.023642
2307,69180.0,W,N3,0.854853,0.091378,0.023359,0.008928,0.021482
2308,69210.0,W,N3,0.868887,0.060776,0.022689,0.014805,0.032844
2309,69240.0,W,N3,0.848229,0.060959,0.029777,0.019061,0.041973
2310,69270.0,W,N1,0.827171,0.078001,0.033489,0.019794,0.041545
2311,69300.0,W,N3,0.796179,0.074562,0.043758,0.021509,0.063994
2312,69330.0,W,N3,0.800718,0.070997,0.03399,0.023448,0.070847
2313,69360.0,W,N3,0.816317,0.067062,0.036759,0.021514,0.058349
2314,69390.0,W,N3,0.66893,0.104222,0.071311,0.036598,0.11894
2315,69420.0,W,N3,0.788761,0.085398,0.04182,0.025722,0.058299
2316,69450.0,W,N3,0.729425,0.091584,0.057811,0.03268,0.088499
2317,69480.0,W,N3,0.832206,0.058853,0.032188,0.020212,0.056541
2318,69510.0,W,N3,0.804567,0.087362,0.033469,0.02095,0.053652
2319,69540.0,W,N3,0.757916,0.071401,0.047665,0.029436,0.093582
2320,69570.0,W,N3,0.722345,0.072424,0.058215,0.037755,0.10926
2321,69600.0,W,N3,0.648683,0.092423,0.075783,0.04506,0.138052
2322,69630.0,W,N3,0.809038,0.07303,0.040472,0.020535,0.056925
2323,69660.0,W,N3,0.89025,0.064613,0.017451,0.006997,0.020689
2324,69690.0,W,N3,0.829361,0.09114,0.030768,0.01143,0.037301
2325,69720.0,W,N3,0.867757,0.072709,0.021345,0.011044,0.027145
2326,69750.0,W,N3,0.874071,0.065384,0.023146,0.010555,0.026844
2327,69780.0,W,N3,0.870451,0.06954,0.023233,0.010669,0.026108
2328,69810.0,W,N3,0.913663,0.04491,0.014805,0.007691,0.018931
2329,69840.0,W,N3,0.855924,0.059583,0.027158,0.015187,0.042148
2330,69870.0,W,N3,0.880823,0.051913,0.020714,0.012139,0.034411
2331,69900.0,W,N3,0.851505,0.060641,0.027639,0.017289,0.042926
2332,69930.0,W,N3,0.825266,0.072573,0.033052,0.017525,0.051585
2333,69960.0,W,N3,0.907477,0.040626,0.018085,0.009962,0.023849
2334,69990.0,W,N3,0.894686,0.043603,0.022831,0.011718,0.027163
2335,70020.0,W,N3,0.884228,0.064131,0.021562,0.009764,0.020316
2336,70050.0,W,N1,0.81884,0.10362,0.033975,0.013866,0.0297
2337,70080.0,W,N3,0.874192,0.0585,0.022138,0.012328,0.032841
2338,70110.0,W,N3,0.818465,0.064169,0.036744,0.022743,0.05788
2339,70140.0,W,N3,0.842454,0.053815,0.029582,0.019171,0.054978
2340,70170.0,W,N3,0.858761,0.065553,0.02705,0.015731,0.032904
2341,70200.0,W,N3,0.849528,0.078695,0.025064,0.014109,0.032603
2342,70230.0,W,N3,0.826555,0.066325,0.034712,0.020499,0.051909
2343,70260.0,W,N3,0.865379,0.056641,0.025645,0.015596,0.03674
2344,70290.0,W,N3,0.832687,0.081122,0.031111,0.01846,0.036619
2345,70320.0,W,N3,0.895423,0.06122,0.019139,0.007506,0.016713
2346,70350.0,W,N3,0.858533,0.095988,0.020992,0.007003,0.017484
2347,70380.0,W,N3,0.921366,0.053901,0.010235,0.004543,0.009955
2348,70410.0,W,N3,0.884573,0.07216,0.019102,0.007142,0.017023
2349,70440.0,W,N3,0.863915,0.077021,0.023636,0.010733,0.024695
2350,70470.0,W,N3,0.877858,0.058528,0.023674,0.011242,0.028698
2351,70500.0,W,N3,0.877472,0.058579,0.025109,0.012097,0.026744
2352,70530.0,W,N3,0.878151,0.059756,0.023327,0.009797,0.028969
2353,70560.0,W,N3,0.87246,0.063909,0.024696,0.011443,0.027493
2354,70590.0,W,N3,0.900535,0.051231,0.019231,0.007644,0.02136
2355,70620.0,W,N3,0.859511,0.069397,0.026484,0.011731,0.032877
2356,70650.0,W,N3,0.862257,0.049606,0.026117,0.018479,0.043541
2357,70680.0,W,N3,0.810364,0.069873,0.036605,0.020792,0.062366
2358,70710.0,W,N3,0.715635,0.108104,0.057853,0.031478,0.08693
2359,70740.0,W,N3,0.842128,0.058624,0.033047,0.020399,0.045802
2360,70770.0,W,N3,0.754239,0.095798,0.048726,0.025088,0.076149
2361,70800.0,W,N3,0.815522,0.112038,0.027446,0.013112,0.031881
2362,70830.0,W,N3,0.863204,0.080523,0.021833,0.009559,0.024881
2363,70860.0,W,N1,0.879817,0.050689,0.026574,0.011826,0.031094
2364,70890.0,W,N3,0.850656,0.085021,0.025678,0.010083,0.028563
2365,70920.0,W,N1,0.809627,0.097489,0.038921,0.014813,0.03915
2366,70950.0,W,N3,0.906002,0.054642,0.017095,0.006771,0.01549
2367,70980.0,W,N1,0.866023,0.065931,0.024061,0.01212,0.031864
2368,71010.0,W,N1,0.704033,0.094028,0.06655,0.03892,0.096469
2369,71040.0,W,N3,0.722411,0.084857,0.05481,0.041026,0.096896
2370,71070.0,W,N3,0.767829,0.082009,0.045165,0.028238,0.076759
2371,71100.0,W,N1,0.64357,0.112568,0.072017,0.044092,0.127753
2372,71130.0,W,N1,0.703044,0.090014,0.059511,0.037788,0.109643
2373,71160.0,W,N3,0.726309,0.089093,0.051505,0.034105,0.098988
2374,71190.0,W,N3,0.739103,0.091648,0.048092,0.027821,0.093336
2375,71220.0,W,N3,0.844573,0.05184,0.036336,0.020306,0.046945
2376,71250.0,W,N3,0.859851,0.058075,0.02694,0.014171,0.040963
2377,71280.0,W,N3,0.829573,0.05911,0.033741,0.020449,0.057127
2378,71310.0,W,N3,0.792367,0.060663,0.049351,0.026157,0.071462
2379,71340.0,W,N1,0.798947,0.069873,0.04063,0.02653,0.06402
2380,71370.0,W,N3,0.799939,0.083274,0.038499,0.021899,0.056389
2381,71400.0,W,N3,0.864868,0.071139,0.026034,0.011742,0.026218
2382,71430.0,W,N3,0.776226,0.067577,0.047651,0.032522,0.076024
2383,71460.0,W,N3,0.644279,0.119042,0.06891,0.034674,0.133095
2384,71490.0,W,N3,0.85697,0.06143,0.02356,0.016606,0.041433
2385,71520.0,W,N1,0.749279,0.077442,0.051985,0.031453,0.089841
2386,71550.0,W,N3,0.793917,0.073568,0.04011,0.024445,0.06796
2387,71580.0,W,N1,0.776223,0.075169,0.045015,0.028481,0.075113
2388,71610.0,W,N3,0.864386,0.072007,0.02137,0.012181,0.030057
2389,71640.0,W,N3,0.875404,0.058669,0.022338,0.012704,0.030885
2390,71670.0,W,N3,0.848294,0.081894,0.029897,0.014319,0.025596
2391,71700.0,W,N3,0.895165,0.0598,0.016799,0.009357,0.018878
2392,71730.0,W,N3,0.882363,0.07698,0.017484,0.007822,0.015352
2393,71760.0,W,N3,0.849435,0.090972,0.023908,0.0105,0.025185
2394,71790.0,W,N3,0.876037,0.082485,0.018267,0.006933,0.016278
2395,71820.0,W,N3,0.878213,0.067912,0.020159,0.011159,0.022557
2396,71850.0,W,N3,0.858344,0.089579,0.021268,0.011235,0.019575
2397,71880.0,W,N3,0.869011,0.07929,0.021562,0.008962,0.021175
2398,71910.0,W,N3,0.871203,0.078692,0.021139,0.008959,0.020007
2399,71940.0,W,N3,0.897436,0.059607,0.017232,0.007701,0.018025
2400,71970.0,W,N3,0.891066,0.056788,0.020205,0.010071,0.021871
2401,72000.0,W,N3,0.866299,0.073845,0.023449,0.011479,0.024928
2402,72030.0,W,N3,0.887471,0.069279,0.017343,0.007934,0.017974
2403,72060.0,W,N3,0.900175,0.059051,0.016121,0.008326,0.016326
2404,72090.0,W,N3,0.853217,0.097259,0.020403,0.008576,0.020544
2405,72120.0,W,N3,0.890995,0.07208,0.015292,0.00624,0.015392
2406,72150.0,W,N3,0.917207,0.047437,0.012945,0.00767,0.014741
2407,72180.0,W,N3,0.884358,0.069061,0.017584,0.007956,0.021042
2408,72210.0,W,N3,0.897822,0.065504,0.015143,0.006332,0.015199
2409,72240.0,W,N3,0.863696,0.070546,0.023357,0.014319,0.028082
2410,72270.0,W,N3,0.862961,0.064095,0.0241,0.016793,0.032051
2411,72300.0,W,N3,0.873882,0.059814,0.018313,0.012648,0.035343
2412,72330.0,W,N3,0.813754,0.085105,0.029674,0.021329,0.050138
2413,72360.0,W,N3,0.858645,0.05386,0.026542,0.021069,0.039884
2414,72390.0,W,N3,0.862104,0.05933,0.024302,0.017634,0.03663
2415,72420.0,W,N3,0.87723,0.055387,0.022092,0.016121,0.029169
2416,72450.0,W,N3,0.874767,0.058293,0.022228,0.013806,0.030906
2417,72480.0,W,N3,0.881705,0.063218,0.020115,0.010887,0.024075
2418,72510.0,W,N3,0.887281,0.054308,0.018331,0.011991,0.02809
2419,72540.0,W,N3,0.862345,0.078062,0.022225,0.012095,0.025273
2420,72570.0,W,N3,0.891765,0.053105,0.016257,0.011873,0.027
2421,72600.0,W,N3,0.879879,0.063182,0.018456,0.012399,0.026084
2422,72630.0,W,N3,0.854649,0.087407,0.021867,0.012003,0.024074
2423,72660.0,W,N3,0.86068,0.079966,0.024117,0.010579,0.024657
2424,72690.0,W,N3,0.882349,0.072831,0.017076,0.009174,0.01857
2425,72720.0,W,N3,0.854306,0.082936,0.023422,0.011757,0.027579
2426,72750.0,W,N3,0.834085,0.096593,0.026053,0.01322,0.030049
2427,72780.0,W,N3,0.848529,0.0816,0.030235,0.012737,0.0269
2428,72810.0,W,N3,0.842059,0.091958,0.026461,0.012317,0.027206
2429,72840.0,W,N3,0.89196,0.057816,0.017138,0.009148,0.023938
2430,72870.0,W,N3,0.868261,0.078542,0.023785,0.008713,0.020699
2431,72900.0,W,N3,0.888717,0.065364,0.017994,0.00754,0.020385
2432,72930.0,W,N3,0.863738,0.073045,0.025351,0.011029,0.026837
2433,72960.0,W,N3,0.869596,0.076437,0.019135,0.009545,0.025287
2434,72990.0,W,N3,0.836382,0.096785,0.022537,0.013735,0.03056
2435,73020.0,W,N3,0.876788,0.064234,0.022156,0.01033,0.026492
2436,73050.0,W,N3,0.901691,0.065224,0.014397,0.005837,0.01285
2437,73080.0,W,N3,0.901501,0.064513,0.01514,0.005732,0.013114
2438,73110.0,W,N3,0.852178,0.101187,0.021715,0.008387,0.016534
2439,73140.0,W,N3,0.87652,0.083996,0.020183,0.006001,0.0133
2440,73170.0,W,N3,0.913654,0.059912,0.013887,0.004551,0.007996
2441,73200.0,W,N3,0.892146,0.072816,0.016222,0.00637,0.012446
2442,73230.0,W,N3,0.856328,0.078803,0.020601,0.011137,0.03313
2443,73260.0,W,N3,0.856926,0.078367,0.02185,0.011217,0.03164
2444,73290.0,W,N3,0.901,0.05686,0.016154,0.006619,0.019367
2445,73320.0,W,N3,0.897136,0.05876,0.016957,0.00638,0.020767
2446,73350.0,W,N3,0.902777,0.058694,0.014923,0.006683,0.016924
2447,73380.0,W,N3,0.906341,0.058497,0.013828,0.005638,0.015696
2448,73410.0,W,N3,0.911293,0.050694,0.015552,0.006127,0.016334
2449,73440.0,W,N3,0.909652,0.050879,0.015173,0.006418,0.017878
2450,73470.0,W,N3,0.875009,0.073124,0.021054,0.008629,0.022184
2451,73500.0,W,N3,0.908916,0.05785,0.013541,0.005694,0.013999
2452,73530.0,W,N3,0.877941,0.072567,0.017986,0.008178,0.023329
2453,73560.0,W,N3,0.851168,0.074902,0.025366,0.011698,0.036867
2454,73590.0,W,N3,0.872947,0.078595,0.01799,0.008692,0.021776
2455,73620.0,W,N1,0.902171,0.042559,0.015515,0.011028,0.028726
2456,73650.0,W,N3,0.883129,0.066359,0.017575,0.008827,0.02411
2457,73680.0,W,N3,0.867147,0.068149,0.020362,0.011882,0.03246
2458,73710.0,W,N3,0.885366,0.07246,0.017545,0.006558,0.018071
2459,73740.0,W,N3,0.900932,0.05957,0.018472,0.006619,0.014407
2460,73770.0,W,N3,0.889812,0.070869,0.018301,0.006222,0.014796
2461,73800.0,W,N3,0.897971,0.057304,0.015857,0.007762,0.021105
2462,73830.0,W,N3,0.920523,0.041471,0.013596,0.00655,0.017859
2463,73860.0,W,N3,0.922541,0.047892,0.011491,0.004821,0.013255
2464,73890.0,W,N3,0.838609,0.082336,0.026921,0.01206,0.040074
2465,73920.0,W,N3,0.924156,0.044276,0.011066,0.005665,0.014837
2466,73950.0,W,N3,0.862546,0.088825,0.019204,0.008137,0.021289
2467,73980.0,W,N3,0.895997,0.058545,0.019905,0.007676,0.017877
2468,74010.0,W,N3,0.911259,0.06001,0.011859,0.005392,0.011481
2469,74040.0,W,N3,0.905055,0.05653,0.016962,0.006152,0.015301
2470,74070.0,W,N3,0.90972,0.050218,0.014187,0.006928,0.018947
2471,74100.0,W,N3,0.901976,0.052711,0.017496,0.008092,0.019725
2472,74130.0,W,N3,0.863662,0.05372,0.024705,0.015067,0.042846
2473,74160.0,W,N3,0.923738,0.047242,0.012396,0.005656,0.010968
2474,74190.0,W,N3,0.896899,0.06592,0.018064,0.006357,0.01276
2475,74220.0,W,N3,0.811373,0.107387,0.034274,0.013809,0.033157
2476,74250.0,W,N3,0.822374,0.071957,0.03196,0.020257,0.053451
2477,74280.0,W,N3,0.784732,0.099577,0.036768,0.023553,0.055369
2478,74310.0,W,N3,0.804802,0.082029,0.039206,0.025186,0.048777
2479,74340.0,W,N3,0.865496,0.036855,0.028378,0.021671,0.0476
2480,74370.0,W,N3,0.871048,0.064146,0.020821,0.010844,0.033142
2481,74400.0,W,N3,0.851886,0.044112,0.028205,0.019258,0.056539
2482,74430.0,W,N3,0.86416,0.027279,0.030339,0.020009,0.058214
2483,74460.0,W,N3,0.87079,0.02741,0.027428,0.017653,0.056719
2484,74490.0,W,N3,0.88521,0.022919,0.024102,0.018171,0.049598
2485,74520.0,W,N3,0.899962,0.032097,0.021097,0.013999,0.032845
2486,74550.0,W,N3,0.863652,0.067044,0.024409,0.013284,0.031611
2487,74580.0,W,N3,0.886032,0.054395,0.018227,0.013437,0.027909
2488,74610.0,W,N3,0.862962,0.033779,0.029742,0.020755,0.052762
2489,74640.0,W,N3,0.815074,0.045918,0.041682,0.027961,0.069365
2490,74670.0,W,N3,0.865323,0.031622,0.027955,0.021809,0.05329
2491,74700.0,W,N3,0.846774,0.042323,0.030533,0.021679,0.058692
2492,74730.0,W,N3,0.888339,0.032077,0.023667,0.014513,0.041404
2493,74760.0,W,N3,0.871782,0.031431,0.025672,0.019537,0.051579
2494,74790.0,W,N3,0.864213,0.027658,0.027332,0.020232,0.060565
2495,74820.0,W,N3,0.865582,0.033301,0.026322,0.015225,0.05957
2496,74850.0,W,N3,0.897878,0.027694,0.019608,0.013912,0.040908
2497,74880.0,W,N3,0.862489,0.036047,0.02723,0.018237,0.055997
2498,74910.0,W,N3,0.923088,0.023365,0.014578,0.009481,0.029487
2499,74940.0,W,N3,0.915625,0.02393,0.013171,0.01043,0.036844
2500,74970.0,W,N3,0.917427,0.041596,0.013998,0.008305,0.018675
2501,75000.0,W,N3,0.909505,0.042916,0.017793,0.010255,0.019531
2502,75030.0,W,N3,0.906073,0.031977,0.016426,0.014398,0.031126
2503,75060.0,W,N3,0.85443,0.057251,0.031943,0.018588,0.037788
2504,75090.0,W,N3,0.887101,0.056889,0.020115,0.010037,0.025859
2505,75120.0,W,N3,0.936604,0.026088,0.012017,0.006417,0.018875
2506,75150.0,W,N3,0.882776,0.052596,0.024563,0.014602,0.025463
2507,75180.0,W,N3,0.876593,0.058207,0.024135,0.011869,0.029196
2508,75210.0,W,N3,0.840078,0.058558,0.031616,0.020459,0.049289
2509,75240.0,W,N3,0.80391,0.046134,0.045281,0.032495,0.07218
2510,75270.0,W,N3,0.791322,0.049695,0.04408,0.029063,0.08584
2511,75300.0,W,N3,0.866147,0.061911,0.025001,0.014574,0.032367
2512,75330.0,W,N3,0.835941,0.071883,0.032006,0.016349,0.043821
2513,75360.0,W,N3,0.866001,0.056281,0.024218,0.014434,0.039067
2514,75390.0,W,N1,0.878391,0.052762,0.023604,0.012306,0.032937
2515,75420.0,W,N3,0.900883,0.050778,0.015843,0.008867,0.02363
2516,75450.0,W,N3,0.853991,0.085006,0.024885,0.012834,0.023284
2517,75480.0,W,N3,0.878072,0.071398,0.01934,0.009939,0.021251
2518,75510.0,W,N3,0.797429,0.115418,0.032351,0.014976,0.039826
2519,75540.0,W,N3,0.883662,0.06757,0.019739,0.008003,0.021027
2520,75570.0,W,N3,0.898566,0.064338,0.016411,0.006051,0.014634
2521,75600.0,W,N3,0.905177,0.058832,0.015232,0.006519,0.01424
2522,75630.0,W,N1,0.787777,0.095458,0.036815,0.024052,0.055898
2523,75660.0,W,N3,0.78719,0.078435,0.047557,0.025794,0.061024
2524,75690.0,W,N3,0.838027,0.041161,0.034437,0.024885,0.06149
2525,75720.0,W,N3,0.857348,0.037481,0.028751,0.021906,0.054514
2526,75750.0,W,N3,0.885603,0.036749,0.023663,0.012706,0.041279
2527,75780.0,W,N1,0.86392,0.033409,0.029309,0.021516,0.051847
2528,75810.0,W,N3,0.874973,0.053089,0.022079,0.014811,0.035048
2529,75840.0,W,N3,0.850163,0.03682,0.035046,0.023479,0.054492
2530,75870.0,W,N3,0.900154,0.038381,0.015409,0.010793,0.035263
2531,75900.0,W,N3,0.84374,0.032147,0.033718,0.02211,0.068286
2532,75930.0,W,N3,0.844215,0.060266,0.029207,0.019356,0.046956
2533,75960.0,W,N3,0.859158,0.06549,0.027546,0.014255,0.033552
2534,75990.0,W,N3,0.860399,0.046389,0.026374,0.01852,0.048317
2535,76020.0,W,N3,0.879939,0.05566,0.022841,0.010666,0.030895
2536,76050.0,W,N3,0.866343,0.037636,0.029468,0.020749,0.045804
2537,76080.0,W,N3,0.783005,0.053981,0.042174,0.033791,0.087049
2538,76110.0,W,N3,0.83156,0.041979,0.039364,0.027168,0.059929
2539,76140.0,W,N3,0.895227,0.039717,0.021583,0.013777,0.029697
2540,76170.0,W,N3,0.869662,0.061231,0.023326,0.013714,0.032067
2541,76200.0,W,N3,0.885833,0.043863,0.024156,0.01347,0.032678
2542,76230.0,W,N3,0.923219,0.036765,0.014186,0.007899,0.017932
2543,76260.0,W,N3,0.888789,0.049032,0.019878,0.011511,0.030789
2544,76290.0,W,N3,0.883004,0.05155,0.023247,0.009762,0.032437
2545,76320.0,W,N3,0.852707,0.065616,0.026589,0.016989,0.0381
2546,76350.0,W,N3,0.922939,0.043521,0.012542,0.006418,0.01458
2547,76380.0,W,N3,0.926851,0.045127,0.010871,0.005285,0.011866
2548,76410.0,W,N3,0.84874,0.084384,0.022327,0.012337,0.032212
2549,76440.0,W,N3,0.893573,0.053243,0.019407,0.010493,0.023284
2550,76470.0,W,N3,0.861759,0.054307,0.025595,0.017548,0.04079
2551,76500.0,W,N3,0.843566,0.047116,0.032426,0.019234,0.057659
2552,76530.0,W,N3,0.882037,0.02944,0.022724,0.016806,0.048994
2553,76560.0,W,N3,0.899361,0.021949,0.020774,0.012734,0.045182
2554,76590.0,W,N3,0.914583,0.020435,0.016796,0.011924,0.036262
2555,76620.0,W,N3,0.854308,0.045161,0.028061,0.018491,0.053978
2556,76650.0,W,N3,0.866937,0.067836,0.021786,0.013177,0.030265
2557,76680.0,W,N1,0.732346,0.107388,0.045783,0.026327,0.088157
2558,76710.0,W,N3,0.908009,0.023199,0.01939,0.012024,0.037378
2559,76740.0,W,N3,0.913241,0.019575,0.016988,0.012333,0.037863
2560,76770.0,W,N3,0.914972,0.021143,0.01907,0.011714,0.033101
2561,76800.0,W,N3,0.894497,0.018634,0.021462,0.016135,0.049271
2562,76830.0,W,N3,0.89572,0.022673,0.022423,0.013074,0.04611
2563,76860.0,W,N3,0.865069,0.028297,0.026297,0.016171,0.064167
2564,76890.0,W,N3,0.873408,0.036568,0.02028,0.015244,0.054499
2565,76920.0,W,N3,0.891942,0.022035,0.020751,0.01621,0.049062
2566,76950.0,W,N3,0.907113,0.0212,0.017599,0.012587,0.041502
2567,76980.0,W,N3,0.875032,0.061961,0.02067,0.011593,0.030744
2568,77010.0,W,N3,0.882983,0.065205,0.018532,0.008748,0.024532
2569,77040.0,W,N3,0.897082,0.046323,0.018154,0.009419,0.029021
