epoch,start_sec,expert_stage,pred_stage,rel_delta,rel_theta,rel_alpha,rel_sigma,rel_beta
2209,66240.0,W,N3,0.81556,0.087707,0.030924,0.016923,0.048885
2210,66270.0,W,N3,0.732974,0.106148,0.054307,0.02437,0.082201
2211,66300.0,W,N3,0.845118,0.078199,0.029277,0.014006,0.0334
2212,66330.0,W,N3,0.770607,0.096501,0.03977,0.022853,0.07027
2213,66360.0,W,N3,0.810826,0.090075,0.030935,0.02052,0.047644
2214,66390.0,W,N3,0.832682,0.092946,0.029748,0.013314,0.03131
2215,66420.0,W,N3,0.836843,0.104853,0.021323,0.010105,0.026875
2216,66450.0,W,N3,0.837356,0.087377,0.029925,0.011911,0.033431
2217,66480.0,W,N3,0.836773,0.072397,0.031093,0.016172,0.043565
2218,66510.0,W,N3,0.835647,0.083616,0.029497,0.01496,0.036279
2219,66540.0,W,N3,0.881873,0.059568,0.021133,0.010418,0.027007
2220,66570.0,W,N3,0.866099,0.069731,0.025322,0.012097,0.026751
2221,66600.0,W,N3,0.82763,0.093589,0.0302,0.015023,0.033559
2222,66630.0,W,N3,0.799113,0.088156,0.040066,0.018671,0.053993
2223,66660.0,W,N3,0.855203,0.066108,0.030256,0.012142,0.036291
2224,66690.0,W,N3,0.804329,0.081307,0.042249,0.02121,0.050905
2225,66720.0,W,N3,0.772813,0.077247,0.04895,0.024581,0.07641
2226,66750.0,W,N3,0.824706,0.055197,0.032841,0.020679,0.066577
2227,66780.0,W,N3,0.827453,0.06339,0.035072,0.018299,0.055786
2228,66810.0,W,N3,0.83364,0.087148,0.031828,0.01422,0.033163
2229,66840.0,W,N3,0.887465,0.06852,0.018294,0.007682,0.01804
2230,66870.0,W,N3,0.826125,0.075858,0.03179,0.015041,0.051185
2231,66900.0,W,N3,0.812903,0.089722,0.037795,0.017131,0.042448
2232,66930.0,W,N3,0.860724,0.066343,0.024838,0.012212,0.035882
2233,66960.0,W,N3,0.893909,0.056683,0.021483,0.009531,0.018394
2234,66990.0,W,N3,0.865925,0.069988,0.024263,0.011463,0.028361
2235,67020.0,W,N3,0.809832,0.114753,0.029822,0.013496,0.032097
2236,67050.0,W,N3,0.854448,0.062307,0.028752,0.013626,0.040867
2237,67080.0,W,N3,0.847374,0.090146,0.02546,0.011327,0.025693
2238,67110.0,W,N3,0.830819,0.079368,0.031757,0.018115,0.03994
2239,67140.0,W,N3,0.7469,0.084187,0.049417,0.029401,0.090095
2240,67170.0,W,N3,0.730216,0.103528,0.050054,0.024118,0.092085
2241,67200.0,W,N3,0.794632,0.104466,0.038757,0.016604,0.045541
2242,67230.0,W,N3,0.848746,0.071702,0.023999,0.014226,0.041327
2243,67260.0,W,N3,0.790735,0.082142,0.034469,0.019513,0.073141
2244,67290.0,W,N3,0.811375,0.070297,0.032841,0.017263,0.068223
2245,67320.0,W,N3,0.843509,0.068522,0.028573,0.014368,0.045028
2246,67350.0,W,N3,0.842589,0.062196,0.026969,0.020966,0.047279
2247,67380.0,W,N3,0.854153,0.079924,0.021861,0.010812,0.03325
2248,67410.0,W,N3,0.847715,0.073973,0.027619,0.012528,0.038166
2249,67440.0,W,N3,0.856869,0.070371,0.025109,0.014109,0.033542
2250,67470.0,W,N1,0.790317,0.099815,0.039763,0.017835,0.05227
2251,67500.0,W,N3,0.823072,0.091967,0.028437,0.014759,0.041766
2252,67530.0,W,N3,0.814064,0.098407,0.033462,0.015005,0.039061
2253,67560.0,W,N3,0.887893,0.065006,0.018165,0.008848,0.020087
2254,67590.0,W,N3,0.811057,0.088927,0.033786,0.017358,0.048871
2255,67620.0,W,N3,0.825678,0.085411,0.03105,0.014075,0.043786
2256,67650.0,W,N3,0.778676,0.086392,0.04289,0.021023,0.071019
2257,67680.0,W,N3,0.735411,0.107625,0.05096,0.028575,0.07743
2258,67710.0,W,N3,0.753569,0.10062,0.043916,0.025659,0.076237
2259,67740.0,W,N3,0.855411,0.070096,0.02732,0.013655,0.033517
2260,67770.0,W,N3,0.814882,0.07788,0.032721,0.019054,0.055463
2261,67800.0,W,N3,0.81135,0.096148,0.033709,0.01601,0.042784
2262,67830.0,W,N3,0.838093,0.071935,0.026089,0.016409,0.047475
2263,67860.0,W,N3,0.789777,0.079733,0.037622,0.022126,0.070743
2264,67890.0,W,N3,0.824712,0.081452,0.02697,0.017889,0.048977
2265,67920.0,W,N1,0.822345,0.085395,0.030479,0.017526,0.044255
2266,67950.0,W,N3,0.848504,0.076593,0.023287,0.011766,0.03985
2267,67980.0,W,N3,0.819702,0.099195,0.030683,0.013505,0.036914
2268,68010.0,W,N3,0.82065,0.079435,0.029851,0.016584,0.053479
2269,68040.0,W,N3,0.839256,0.080114,0.030156,0.012888,0.037587
2270,68070.0,W,N1,0.785435,0.091474,0.038558,0.022534,0.062
2271,68100.0,W,N3,0.836775,0.081093,0.028668,0.014085,0.039379
2272,68130.0,W,N3,0.857402,0.062227,0.026665,0.014476,0.03923
2273,68160.0,W,N3,0.868387,0.060972,0.027403,0.011778,0.03146
2274,68190.0,W,N3,0.82704,0.084597,0.029903,0.017075,0.041384
2275,68220.0,W,N3,0.794559,0.106883,0.03202,0.018581,0.047957
2276,68250.0,W,N3,0.820769,0.087609,0.033458,0.015428,0.042737
2277,68280.0,W,N3,0.779181,0.10898,0.041969,0.020619,0.049251
2278,68310.0,W,N3,0.795141,0.098053,0.034532,0.018961,0.053313
2279,68340.0,W,N3,0.799634,0.093844,0.035241,0.020213,0.051069
2280,68370.0,W,N3,0.817328,0.090431,0.031211,0.017159,0.043872
2281,68400.0,W,N3,0.79596,0.091637,0.039707,0.017662,0.055034
2282,68430.0,W,N1,0.740943,0.112985,0.050295,0.025987,0.06979
2283,68460.0,W,N1,0.771312,0.093482,0.044635,0.019561,0.07101
2284,68490.0,W,N3,0.810851,0.081065,0.037252,0.017756,0.053077
2285,68520.0,W,N3,0.798067,0.096733,0.03881,0.01593,0.05046
2286,68550.0,W,N3,0.855767,0.065287,0.029058,0.011826,0.038062
2287,68580.0,W,N3,0.818037,0.082215,0.031573,0.018443,0.049733
2288,68610.0,W,N3,0.850445,0.076486,0.024606,0.013777,0.034687
2289,68640.0,W,N3,0.840648,0.072931,0.030912,0.015452,0.040058
2290,68670.0,W,N3,0.819162,0.075879,0.033433,0.017311,0.054215
2291,68700.0,W,N3,0.813761,0.087443,0.032192,0.017572,0.049031
2292,68730.0,W,N3,0.845973,0.072777,0.026463,0.013081,0.041706
2293,68760.0,W,N1,0.773286,0.087903,0.041605,0.024192,0.073013
2294,68790.0,W,N3,0.799815,0.096752,0.031616,0.019182,0.052636
2295,68820.0,W,N3,0.803304,0.066401,0.036812,0.023346,0.070136
2296,68850.0,W,N1,0.80336,0.096498,0.035941,0.018652,0.04555
2297,68880.0,W,N3,0.772016,0.108883,0.042803,0.021169,0.055129
2298,68910.0,W,N1,0.871469,0.053976,0.025318,0.012553,0.036685
2299,68940.0,W,N1,0.831845,0.088209,0.028153,0.015096,0.036697
2300,68970.0,W,N3,0.830974,0.078454,0.03081,0.014711,0.045051
2301,69000.0,W,N3,0.820344,0.077975,0.032041,0.01712,0.05252
2302,69030.0,W,N3,0.876109,0.059239,0.022873,0.01112,0.030658
2303,69060.0,W,N3,0.832395,0.08168,0.028214,0.014506,0.043205
2304,69090.0,W,N3,0.791709,0.089355,0.03756,0.02441,0.056965
2305,69120.0,W,N3,0.78229,0.11079,0.037589,0.020581,0.048751
2306,69150.0,W,N3,0.827098,0.091775,0.029397,0.013127,0.038603
2307,69180.0,W,N3,0.79459,0.095647,0.039814,0.02158,0.048369
2308,69210.0,W,N3,0.824499,0.100604,0.027948,0.014782,0.032166
2309,69240.0,W,N3,0.854927,0.063481,0.031557,0.014959,0.035075
2310,69270.0,W,N3,0.800984,0.091215,0.032388,0.018435,0.056978
2311,69300.0,W,N3,0.818225,0.077507,0.035381,0.018267,0.05062
2312,69330.0,W,N3,0.87076,0.062624,0.01977,0.010343,0.036503
2313,69360.0,W,N3,0.773732,0.107885,0.037586,0.018044,0.062754
2314,69390.0,W,N3,0.844482,0.079632,0.028008,0.014471,0.033407
2315,69420.0,W,N3,0.835258,0.097856,0.022805,0.011842,0.032239
2316,69450.0,W,N3,0.895975,0.063535,0.017339,0.006815,0.016335
2317,69480.0,W,N3,0.863933,0.074708,0.02257,0.010578,0.028212
2318,69510.0,W,N3,0.873251,0.067314,0.022945,0.010454,0.026037
2319,69540.0,W,N3,0.800529,0.092902,0.038411,0.019742,0.048416
2320,69570.0,W,N3,0.889299,0.04484,0.019521,0.012041,0.034298
2321,69600.0,W,N3,0.871233,0.054705,0.024483,0.01228,0.037299
2322,69630.0,W,N1,0.84195,0.074509,0.025954,0.016405,0.041181
2323,69660.0,W,N1,0.833922,0.076782,0.027428,0.016891,0.044976
2324,69690.0,W,N3,0.832974,0.071647,0.026731,0.016562,0.052086
2325,69720.0,W,N3,0.894487,0.044202,0.0205,0.010632,0.030179
2326,69750.0,W,N3,0.854415,0.057573,0.027566,0.01466,0.045787
2327,69780.0,W,N3,0.869309,0.070493,0.021684,0.011502,0.027012
2328,69810.0,W,N3,0.829234,0.095683,0.027074,0.013285,0.034724
2329,69840.0,W,N3,0.876201,0.059674,0.020751,0.011502,0.031872
2330,69870.0,W,N3,0.866019,0.064066,0.025697,0.011237,0.032981
2331,69900.0,W,N3,0.824191,0.076859,0.030208,0.016851,0.051892
2332,69930.0,W,N3,0.86128,0.077243,0.023964,0.010802,0.026711
2333,69960.0,W,N3,0.835172,0.083546,0.02778,0.016065,0.037437
2334,69990.0,W,N3,0.871934,0.066144,0.021849,0.012076,0.027996
2335,70020.0,W,N3,0.820478,0.072708,0.035088,0.017539,0.054187
2336,70050.0,W,N3,0.806158,0.091396,0.031166,0.019316,0.051965
2337,70080.0,W,N3,0.871478,0.06748,0.020685,0.010086,0.030271
2338,70110.0,W,N3,0.849151,0.088781,0.021679,0.010193,0.030195
2339,70140.0,W,N3,0.848528,0.082549,0.028936,0.011874,0.028113
2340,70170.0,W,N3,0.785899,0.108265,0.037603,0.017859,0.050374
2341,70200.0,W,N3,0.895406,0.056829,0.016835,0.008317,0.022613
2342,70230.0,W,N3,0.803088,0.116128,0.029399,0.016648,0.034737
2343,70260.0,W,N3,0.812832,0.102055,0.029328,0.014818,0.040966
2344,70290.0,W,N3,0.75109,0.101531,0.04899,0.02429,0.074098
2345,70320.0,W,N3,0.805028,0.083441,0.033644,0.020013,0.057875
2346,70350.0,W,N3,0.774587,0.133679,0.034558,0.019307,0.037868
2347,70380.0,W,N3,0.822332,0.09517,0.032725,0.015328,0.034445
2348,70410.0,W,N3,0.775543,0.103477,0.041799,0.023156,0.056025
2349,70440.0,W,N1,0.781257,0.116359,0.03855,0.017615,0.046219
2350,70470.0,W,N3,0.80334,0.09268,0.031975,0.018696,0.05331
2351,70500.0,W,N1,0.821067,0.083719,0.035521,0.017823,0.04187
2352,70530.0,W,N3,0.828269,0.092544,0.02664,0.014277,0.03827
2353,70560.0,W,N3,0.845184,0.078298,0.028174,0.014655,0.033689
2354,70590.0,W,N1,0.750274,0.120223,0.041796,0.022859,0.064848
2355,70620.0,W,N3,0.797487,0.11809,0.030129,0.017536,0.036758
2356,70650.0,W,N3,0.76644,0.095315,0.036882,0.026711,0.074652
2357,70680.0,W,N3,0.821007,0.083359,0.030084,0.018025,0.047525
2358,70710.0,W,N1,0.818423,0.083105,0.035849,0.016217,0.046406
2359,70740.0,W,N3,0.835484,0.083077,0.027728,0.015421,0.03829
2360,70770.0,W,N3,0.78573,0.110999,0.036993,0.018963,0.047315
2361,70800.0,W,N3,0.859217,0.071718,0.024579,0.014469,0.030017
2362,70830.0,W,N3,0.863498,0.074843,0.023432,0.011621,0.026607
2363,70860.0,W,N3,0.875895,0.063593,0.025848,0.010059,0.024606
2364,70890.0,W,N3,0.814962,0.08877,0.03428,0.016817,0.045171
2365,70920.0,W,N3,0.842911,0.085217,0.025972,0.012797,0.033102
2366,70950.0,W,N3,0.854035,0.068563,0.027215,0.014824,0.035364
2367,70980.0,W,N3,0.77281,0.092417,0.038696,0.022171,0.073907
2368,71010.0,W,N3,0.86526,0.071793,0.023625,0.010927,0.028395
2369,71040.0,W,N3,0.837581,0.095238,0.027325,0.01309,0.026766
2370,71070.0,W,N3,0.888724,0.057933,0.017725,0.010575,0.025044
2371,71100.0,W,N3,0.865109,0.062723,0.02507,0.013572,0.033526
2372,71130.0,W,N3,0.882813,0.060552,0.021306,0.010274,0.025055
2373,71160.0,W,N3,0.819696,0.078288,0.036697,0.017268,0.048051
2374,71190.0,W,N3,0.850344,0.079001,0.027851,0.01285,0.029955
2375,71220.0,W,N3,0.862756,0.076703,0.025425,0.011124,0.023991
2376,71250.0,W,N3,0.81631,0.0993,0.029476,0.01498,0.039934
2377,71280.0,W,N3,0.809969,0.091873,0.033914,0.017187,0.047058
2378,71310.0,W,N3,0.767494,0.109679,0.045972,0.019381,0.057474
2379,71340.0,W,N3,0.841675,0.07049,0.026376,0.01338,0.048078
2380,71370.0,W,N3,0.831032,0.109116,0.022185,0.009983,0.027684
2381,71400.0,W,N3,0.853193,0.072652,0.025301,0.013402,0.035452
2382,71430.0,W,N3,0.826824,0.089296,0.026845,0.015726,0.041309
2383,71460.0,W,N3,0.8164,0.091526,0.033651,0.016744,0.041679
2384,71490.0,W,N3,0.851398,0.076704,0.026142,0.013411,0.032345
2385,71520.0,W,N3,0.881108,0.061554,0.022262,0.010372,0.024705
2386,71550.0,W,N3,0.781187,0.110636,0.037762,0.018959,0.051455
2387,71580.0,W,N3,0.876356,0.072104,0.021499,0.008653,0.021388
2388,71610.0,W,N1,0.755925,0.110165,0.044228,0.023056,0.066625
2389,71640.0,W,N1,0.822069,0.078412,0.032685,0.017485,0.049348
2390,71670.0,W,N3,0.769344,0.111443,0.040379,0.018997,0.059837
2391,71700.0,W,N3,0.798343,0.081342,0.033163,0.019604,0.067548
2392,71730.0,W,N3,0.799698,0.098877,0.03361,0.01988,0.047935
2393,71760.0,W,N3,0.818162,0.081422,0.032958,0.023142,0.044316
2394,71790.0,W,N3,0.857234,0.066044,0.027768,0.012289,0.036665
2395,71820.0,W,N3,0.835148,0.081275,0.027411,0.015068,0.041098
2396,71850.0,W,N3,0.819524,0.093508,0.03081,0.016073,0.040085
2397,71880.0,W,N3,0.79173,0.080571,0.035067,0.022729,0.069902
2398,71910.0,W,N3,0.811651,0.074055,0.032853,0.020408,0.061033
2399,71940.0,W,N3,0.712927,0.109395,0.051726,0.028607,0.097346
2400,71970.0,W,N3,0.830078,0.077301,0.027472,0.015535,0.049615
2401,72000.0,W,N3,0.900069,0.049089,0.016292,0.008835,0.025715
2402,72030.0,W,N3,0.850459,0.066204,0.030028,0.014242,0.039067
2403,72060.0,W,N3,0.839365,0.0778,0.031694,0.014454,0.036687
2404,72090.0,W,N3,0.815856,0.091992,0.031874,0.016428,0.04385
2405,72120.0,W,N3,0.840253,0.078652,0.028415,0.013881,0.038799
2406,72150.0,W,N3,0.855344,0.064923,0.024128,0.014509,0.041096
2407,72180.0,W,N3,0.843261,0.066903,0.028219,0.015678,0.045939
2408,72210.0,W,N3,0.841987,0.063804,0.02593,0.01544,0.052839
2409,72240.0,W,N3,0.833478,0.063554,0.02975,0.017281,0.055937
2410,72270.0,W,N3,0.892996,0.052964,0.01663,0.008457,0.028954
2411,72300.0,W,N3,0.87465,0.068333,0.021987,0.009091,0.025939
2412,72330.0,W,N3,0.864049,0.068653,0.023786,0.010461,0.03305
2413,72360.0,W,N3,0.8831,0.057704,0.021874,0.010643,0.026678
2414,72390.0,W,N3,0.782086,0.090222,0.044811,0.019901,0.062979
2415,72420.0,W,N3,0.817092,0.082756,0.03413,0.015666,0.050356
2416,72450.0,W,N3,0.758792,0.102345,0.044164,0.025607,0.069092
2417,72480.0,W,N1,0.80014,0.086627,0.032383,0.017781,0.063069
2418,72510.0,W,N3,0.871847,0.060726,0.024175,0.011157,0.032095
2419,72540.0,W,N3,0.829466,0.08466,0.030017,0.015526,0.040331
2420,72570.0,W,N3,0.837123,0.08482,0.029137,0.012259,0.03666
2421,72600.0,W,N3,0.890665,0.052743,0.018012,0.010234,0.028345
2422,72630.0,W,N3,0.871133,0.060321,0.023026,0.012144,0.033376
2423,72660.0,W,N3,0.8917,0.057966,0.017072,0.008281,0.024981
2424,72690.0,W,N3,0.905375,0.050209,0.016525,0.008422,0.019469
2425,72720.0,W,N1,0.808185,0.094268,0.033638,0.016272,0.047638
2426,72750.0,W,N3,0.902378,0.054559,0.015379,0.007716,0.019968
2427,72780.0,W,N3,0.83368,0.09049,0.026614,0.013856,0.035361
2428,72810.0,W,N1,0.789432,0.109005,0.03568,0.018416,0.047468
2429,72840.0,W,N3,0.832558,0.083097,0.029022,0.016628,0.038695
2430,72870.0,W,N3,0.778498,0.103026,0.040182,0.020615,0.057679
2431,72900.0,W,N3,0.872153,0.064911,0.022587,0.01245,0.027899
2432,72930.0,W,N1,0.872681,0.066601,0.023121,0.011489,0.026108
2433,72960.0,W,N3,0.740928,0.122715,0.048788,0.025102,0.062466
2434,72990.0,W,N3,0.804076,0.097304,0.03461,0.017197,0.046812
2435,73020.0,W,N3,0.808331,0.082851,0.036351,0.018208,0.054259
2436,73050.0,W,N3,0.765778,0.111593,0.040684,0.02166,0.060284
2437,73080.0,W,N1,0.781486,0.106795,0.037634,0.020735,0.05335
2438,73110.0,W,N3,0.811691,0.095376,0.031597,0.016936,0.044401
2439,73140.0,W,N1,0.751682,0.096728,0.043925,0.029045,0.078621
2440,73170.0,W,N3,0.842159,0.082667,0.027176,0.012723,0.035275
2441,73200.0,W,N3,0.838353,0.080264,0.029963,0.015372,0.036047
2442,73230.0,W,N3,0.820586,0.077543,0.029579,0.019175,0.053117
2443,73260.0,W,N3,0.860659,0.062106,0.026637,0.012978,0.037621
2444,73290.0,W,N3,0.82508,0.084557,0.037171,0.014668,0.038523
2445,73320.0,W,N3,0.78166,0.110161,0.036792,0.019106,0.052281
2446,73350.0,W,N3,0.871137,0.054078,0.023844,0.012644,0.038297
2447,73380.0,W,N3,0.837804,0.076323,0.027717,0.014662,0.043494
2448,73410.0,W,N1,0.75973,0.097832,0.047546,0.02438,0.070513
2449,73440.0,W,N3,0.800021,0.089273,0.03522,0.01957,0.055915
2450,73470.0,W,N3,0.789872,0.079915,0.039075,0.022774,0.068363
2451,73500.0,W,N3,0.821385,0.094849,0.027726,0.014932,0.041108
2452,73530.0,W,N3,0.809398,0.108802,0.029193,0.014982,0.037626
2453,73560.0,W,N3,0.811523,0.095409,0.032355,0.018115,0.042598
2454,73590.0,W,N3,0.823565,0.078811,0.028241,0.016862,0.052521
2455,73620.0,W,N3,0.876142,0.064441,0.022916,0.010787,0.025714
2456,73650.0,W,N3,0.819882,0.091948,0.030366,0.016202,0.041602
2457,73680.0,W,N3,0.736622,0.095325,0.045333,0.029791,0.09293
2458,73710.0,W,N3,0.776048,0.103377,0.037784,0.021032,0.061759
2459,73740.0,W,N1,0.752501,0.135938,0.036286,0.020792,0.054483
2460,73770.0,W,N3,0.836526,0.080081,0.027538,0.01535,0.040505
2461,73800.0,W,N3,0.76392,0.098163,0.046907,0.021403,0.069606
2462,73830.0,W,N3,0.794516,0.078841,0.038556,0.02095,0.067138
2463,73860.0,W,N3,0.806496,0.101136,0.036831,0.016584,0.038953
2464,73890.0,W,N3,0.794612,0.112237,0.032284,0.016648,0.044219
2465,73920.0,W,N3,0.791714,0.104648,0.034967,0.016676,0.051995
2466,73950.0,W,N3,0.860252,0.072538,0.024051,0.012974,0.030185
2467,73980.0,W,N3,0.840582,0.092245,0.023775,0.012888,0.03051
2468,74010.0,W,N1,0.779618,0.091496,0.0478,0.024745,0.056341
2469,74040.0,W,N3,0.871024,0.069907,0.020845,0.011534,0.02669
2470,74070.0,W,N3,0.863324,0.072959,0.024863,0.010355,0.028499
2471,74100.0,W,N3,0.783953,0.111695,0.03924,0.017772,0.047339
2472,74130.0,W,N3,0.815031,0.097334,0.028718,0.015696,0.043222
2473,74160.0,W,N3,0.846831,0.081803,0.024737,0.013926,0.032703
2474,74190.0,W,N3,0.801164,0.107258,0.032067,0.015355,0.044157
2475,74220.0,W,N3,0.860266,0.068581,0.021535,0.012726,0.036891
2476,74250.0,W,N3,0.825977,0.082998,0.034775,0.015961,0.040288
2477,74280.0,W,N3,0.867384,0.067048,0.021774,0.012912,0.030882
2478,74310.0,W,N3,0.822974,0.092243,0.034769,0.014227,0.035787
2479,74340.0,W,N3,0.83716,0.08755,0.026717,0.013662,0.034911
2480,74370.0,W,N3,0.8083,0.085381,0.034437,0.019616,0.052266
2481,74400.0,W,N3,0.781594,0.100193,0.036166,0.020739,0.061309
2482,74430.0,W,N3,0.803047,0.094569,0.028853,0.02075,0.052781
2483,74460.0,W,N1,0.766405,0.094516,0.04383,0.02467,0.070579
2484,74490.0,W,N1,0.787619,0.108873,0.037097,0.020793,0.045618
2485,74520.0,W,N3,0.85057,0.079097,0.025874,0.012366,0.032093
2486,74550.0,W,N3,0.83879,0.074306,0.029388,0.014427,0.043089
2487,74580.0,W,N3,0.843906,0.073945,0.029544,0.014331,0.038274
2488,74610.0,W,N3,0.833111,0.086711,0.027649,0.014994,0.037536
2489,74640.0,W,N3,0.82478,0.089553,0.030036,0.013872,0.041759
2490,74670.0,W,N3,0.859874,0.059325,0.025591,0.014414,0.040796
2491,74700.0,W,N3,0.783052,0.072874,0.043597,0.024736,0.075741
2492,74730.0,W,N1,0.768422,0.095821,0.042154,0.024767,0.068836
2493,74760.0,W,N3,0.770546,0.126608,0.044703,0.016303,0.04184
2494,74790.0,W,N3,0.774874,0.13571,0.033709,0.017745,0.037963
2495,74820.0,W,N3,0.83086,0.095691,0.026361,0.012483,0.034605
2496,74850.0,W,N3,0.81747,0.081476,0.036736,0.020287,0.044031
2497,74880.0,W,N3,0.793111,0.091161,0.034489,0.019154,0.062085
2498,74910.0,W,N3,0.805792,0.084919,0.035322,0.020295,0.053672
2499,74940.0,W,N3,0.811155,0.095421,0.031353,0.015995,0.046076
2500,74970.0,W,N3,0.817765,0.085624,0.031662,0.017476,0.047473
2501,75000.0,W,N1,0.824858,0.08947,0.030243,0.015931,0.039498
2502,75030.0,W,N3,0.819717,0.077998,0.032508,0.017142,0.052635
2503,75060.0,W,N3,0.811865,0.081946,0.038506,0.020132,0.04755
2504,75090.0,W,N3,0.775299,0.081268,0.047529,0.027914,0.06799
2505,75120.0,W,N3,0.825227,0.095915,0.027906,0.013292,0.03766
2506,75150.0,W,N3,0.784131,0.10198,0.037367,0.022498,0.054024
2507,75180.0,W,N3,0.820333,0.079458,0.0334,0.015254,0.051555
2508,75210.0,W,N3,0.808789,0.083494,0.038055,0.020789,0.048873
2509,75240.0,W,N3,0.858513,0.067454,0.023682,0.012737,0.037613
2510,75270.0,W,N3,0.733599,0.113368,0.05265,0.026431,0.073952
2511,75300.0,W,N3,0.817508,0.090669,0.032699,0.015125,0.043999
2512,75330.0,W,N3,0.864483,0.057338,0.02901,0.013783,0.035385
2513,75360.0,W,N1,0.747742,0.11058,0.044018,0.024171,0.073489
2514,75390.0,W,N3,0.844555,0.057835,0.028455,0.017739,0.051416
2515,75420.0,W,N3,0.810208,0.088056,0.035805,0.018147,0.047783
2516,75450.0,W,N3,0.788415,0.08407,0.041611,0.022415,0.063488
2517,75480.0,W,N1,0.772255,0.086606,0.044262,0.022832,0.074045
2518,75510.0,W,N1,0.761311,0.105171,0.041405,0.024862,0.067251
2519,75540.0,W,N3,0.793966,0.106997,0.034846,0.016703,0.047488
2520,75570.0,W,N3,0.835702,0.073406,0.029633,0.016173,0.045087
2521,75600.0,W,N1,0.763555,0.090642,0.044448,0.020621,0.080734
2522,75630.0,W,N3,0.820886,0.083891,0.031489,0.017846,0.045888
2523,75660.0,W,N3,0.845904,0.077988,0.027139,0.014281,0.034689
2524,75690.0,W,N3,0.838447,0.082813,0.022929,0.013598,0.042213
2525,75720.0,W,N3,0.861907,0.073906,0.020954,0.011081,0.032151
2526,75750.0,W,N3,0.858508,0.056174,0.02665,0.014637,0.044031
2527,75780.0,W,N3,0.740077,0.101226,0.049765,0.022354,0.086578
2528,75810.0,W,N3,0.724749,0.130294,0.043721,0.022746,0.07849
2529,75840.0,W,N3,0.86879,0.065051,0.023616,0.012048,0.030496
2530,75870.0,W,N3,0.900278,0.057471,0.016257,0.008001,0.017993
2531,75900.0,W,N3,0.828912,0.086224,0.030956,0.014912,0.038996
2532,75930.0,W,N3,0.828834,0.093969,0.029497,0.014443,0.033256
2533,75960.0,W,N3,0.864077,0.07212,0.023787,0.012268,0.027748
2534,75990.0,W,N3,0.829002,0.091655,0.028685,0.014575,0.036083
2535,76020.0,W,N3,0.827794,0.070267,0.032369,0.0173,0.052269
2536,76050.0,W,N3,0.808741,0.094558,0.034944,0.016979,0.044777
2537,76080.0,W,N3,0.82751,0.082899,0.032587,0.016141,0.040863
2538,76110.0,W,N3,0.736584,0.134816,0.046009,0.022806,0.059786
2539,76140.0,W,N1,0.575225,0.192265,0.082332,0.037432,0.112747
2540,76170.0,W,N3,0.693685,0.149235,0.054269,0.028155,0.074655
2541,76200.0,W,N3,0.705671,0.133665,0.057148,0.026536,0.076981
2542,76230.0,W,N3,0.765698,0.115089,0.040851,0.019932,0.05843
2543,76260.0,W,N3,0.759338,0.109616,0.042071,0.024271,0.064704
2544,76290.0,W,N3,0.833598,0.082019,0.030882,0.014366,0.039136
2545,76320.0,W,N1,0.830404,0.080128,0.029524,0.015617,0.044327
2546,76350.0,W,N3,0.829404,0.077319,0.032145,0.015103,0.04603
2547,76380.0,W,N3,0.820411,0.075294,0.035038,0.019723,0.049534
2548,76410.0,W,N3,0.816409,0.097726,0.032091,0.015997,0.037777
2549,76440.0,W,N3,0.835921,0.078133,0.030545,0.014085,0.041315
2550,76470.0,W,N3,0.761194,0.102848,0.042048,0.025973,0.067937
2551,76500.0,W,N3,0.822085,0.093173,0.032082,0.014106,0.038555
2552,76530.0,W,N1,0.793896,0.077711,0.038612,0.022013,0.067768
2553,76560.0,W,N3,0.813081,0.069566,0.040103,0.018411,0.058839
2554,76590.0,W,N3,0.855786,0.06258,0.028569,0.014117,0.038947
2555,76620.0,W,N3,0.872225,0.055655,0.024654,0.011566,0.035899
2556,76650.0,W,N1,0.83682,0.070518,0.029301,0.016023,0.047338
2557,76680.0,W,N3,0.909065,0.0462,0.017272,0.008366,0.019098
2558,76710.0,W,N3,0.860079,0.073045,0.023996,0.012586,0.030295
2559,76740.0,W,N3,0.895233,0.058118,0.018048,0.00845,0.020151
2560,76770.0,W,N3,0.808603,0.10561,0.034601,0.016996,0.034189
2561,76800.0,W,N3,0.844632,0.089144,0.027915,0.011962,0.026348
2562,76830.0,W,N3,0.860089,0.075296,0.021341,0.010605,0.03267
2563,76860.0,W,N3,0.778648,0.110975,0.03791,0.017747,0.054719
2564,76890.0,W,N3,0.819786,0.082246,0.031859,0.017512,0.048598
2565,76920.0,W,N3,0.828713,0.073349,0.030732,0.017632,0.049574
2566,76950.0,W,N3,0.840234,0.08136,0.029295,0.014637,0.034474
2567,76980.0,W,N3,0.850452,0.078345,0.025955,0.012749,0.032499
2568,77010.0,W,N3,0.827962,0.089484,0.028974,0.015269,0.038311
2569,77040.0,W,N3,0.842264,0.069434,0.028715,0.015401,0.044186
2570,77070.0,W,N3,0.868844,0.065675,0.021739,0.013722,0.030019
2571,77100.0,W,N3,0.811261,0.087489,0.036758,0.018934,0.045558
2572,77130.0,W,N3,0.754229,0.109359,0.051303,0.025853,0.059257
2573,77160.0,W,N3,0.802926,0.085347,0.036854,0.01889,0.055982
2574,77190.0,W,N3,0.764258,0.128755,0.036247,0.019227,0.051513
2575,77220.0,W,N3,0.823765,0.080208,0.030959,0.016904,0.048163
